hash,name
0028E7F3144488A8,ui_br_plunder_repo_ent_1
0028E9F314448E2A,ui_br_plunder_repo_ent_3
0028EAF3144490EB,ui_br_plunder_repo_ent_2
0036E596B9387EDD,ui_sniper_briefcase_warning
0059A6080453A63A,ui_killstreak_overheat_index
00A4563063726245,ui_disguise_awareness_state
00A5927F55539D17,ui_mp_error_trigger
00A8F99C59E69147,ui_escort_zone_net_player_count
00C6C287EC3F3A23,ui_havoc_charge_jump_progress
0123BAE167E2EB34,ui_pulse_allies
0130387095FC47EC,ui_objective_5_capture_bot_team_count
01328EF3AD5C8577,ui_br_contract_cancellation_state
015449838C9AB076,ui_bounty_cleared
01743367BF06892A,ui_stealth_compass_ents_0
0175B44BACC52D39,ui_br_assault_ammo
01BD72F96476113C,ui_skip_loadout
01C7BC4962834CA4,ui_score_streak_time_in_use_2
01C7BD4962834F65,ui_score_streak_time_in_use_3
01C7BE4962835226,ui_score_streak_time_in_use_0
01C7BF49628354E7,ui_score_streak_time_in_use_1
01D7DC34AAFE5EA4,ui_dcb_controls
01E784533F8B40CF,ui_trial_wave_total
01EBCE62D6BBBCCE,ui_tertiary_recharge_progress
020E59DC6155831C,ui_mission_end_time
02339966569B51B7,uv_vending_machine_index
027B3A4337C05DE5,ui_rescue_carrying_hostage
02AF47110257FF95,ui_bomb_timer_endtime
02CBAF05F511E9A1,ui_pip_message_text_top
02FA22B219BA025A,ui_trial_stats_row4_stat
03256E34DD7CE420,ui_scripted_widget_state_11
03256F34DD7CE6E1,ui_scripted_widget_state_10
03257034DD7CE9A2,ui_scripted_widget_state_13
03257134DD7CEC63,ui_scripted_widget_state_12
03257234DD7CEF24,ui_scripted_widget_state_15
03257334DD7CF1E5,ui_scripted_widget_state_14
03257434DD7CF4A6,ui_scripted_widget_state_17
03257534DD7CF767,ui_scripted_widget_state_16
03257634DD7CFA28,ui_scripted_widget_state_19
03257734DD7CFCE9,ui_scripted_widget_state_18
03385862F63352BC,ui_turret_drone_controls
036795E06CB73CD2,ui_minimap_floor
038C8CBE776A04B2,ui_br_ai_gulag_end_score_best
03D0BE75B00B18DB,ui_recharge_notify
03D9C179D6A8E0EB,ui_body_cam_hack_drone_closest_distance
03E0E5B29C2E4B20,ui_trial_stats_row3_bonus_time
03ECC0E2A7D63E5A,ui_note_num_input
03F87E9FE788CF13,ui_show_in_world_objective_ping
03FC34F60A12B832,ui_inserting_armor_plate
041502358150D747,ui_next_moneypile_preview
042BCFDCA60EA52E,ui_owned_player_capturing_index
0441CFD7A5635B3C,ui_mobile_killstreak_is_deploying
0462D94474F9A9B1,ui_total_fade
047CED2BB9158B95,ui_havoc_countdown_progress
04902025ADC4BF3E,ui_generator_type
04A240F8F18AD5CA,ui_perk_ultimate_splash
04AF6E77570E6295,ui_obj_timer
0561C031B3D078F4,ui_scripted_list_item_param_19
0561C131B3D07BB5,ui_scripted_list_item_param_18
0561C431B3D083F8,ui_scripted_list_item_param_15
0561C531B3D086B9,ui_scripted_list_item_param_14
0561C631B3D0897A,ui_scripted_list_item_param_17
0561C731B3D08C3B,ui_scripted_list_item_param_16
0561C831B3D08EFC,ui_scripted_list_item_param_11
0561C931B3D091BD,ui_scripted_list_item_param_10
0561CA31B3D0947E,ui_scripted_list_item_param_13
0561CB31B3D0973F,ui_scripted_list_item_param_12
05674B31B3D8273E,ui_scripted_list_item_param_20
05A51F313E357D54,ui_show_armor_health_force
05CB00F809BB0048,ui_whizby_alpha_front
05EE2BB0EE695DF5,ui_is_in_scripted_cinematic
05FB10444D9C6146,ui_control_axis_defending
0613923D0E3B1238,ui_power_secondary_state
062567B0609CC7FA,ui_league_play_br_can_leave_with_party
06435C38287FDABD,ui_br_minimap_radius
068478AE23565541,ui_realism_hud
068DA9FB23CE8A78,ui_killstreak_updated
06A48F637B871480,ui_ingame_light_tank_health_1
06A490637B871741,ui_ingame_light_tank_health_0
06A491637B871A02,ui_ingame_light_tank_health_3
06A492637B871CC3,ui_ingame_light_tank_health_2
